uniqueID,movie_name,video_url,video_title,channel,score,days_diff
28,Guardians of the Galaxy Vol. 2,https://www.youtube.com/watch?v=wUn05hdkhjM,Guardians of the Galaxy Vol. 2 - Trailer 3 (Official),Marvel Entertainment,1.0,-65
28,Guardians of the Galaxy Vol. 2,https://www.youtube.com/watch?v=y_0oXVLpq0w,Guardians of the Galaxy Vol. 2 (2017) - All Trailers,IGN,0.7142857142857143,-3
28,Guardians of the Galaxy Vol. 2,https://www.youtube.com/watch?v=2WhQcK-Zaok,Guardians of the Galaxy Vol. 2 Sneak Peek,Marvel Entertainment,0.7142857142857143,-198
,,,,,,,
29,Jurassic World: Dominion,https://www.youtube.com/watch?v=fb5ELWi-ekk,Jurassic World Dominion - Official Trailer [HD],Universal Pictures,1.0,-120
29,Jurassic World: Dominion,https://www.youtube.com/watch?v=DtQycgMD4HQ,Jurassic World Dominion | Trailer 2 [HD],Universal Pictures,0.8,-43
29,Jurassic World: Dominion,https://www.youtube.com/watch?v=qehG9dKVDG4,JURASSIC WORLD 3 DOMINIO Tráiler Español Latino Subtitulado (2022),SensaCine TRAILERS,0.6,-120
29,Jurassic World: Dominion,https://www.youtube.com/watch?v=NkEU6fC_nhY,The Prologue - Jurassic World Dominion,Jurassic World,0.6,-199
29,Jurassic World: Dominion,https://www.youtube.com/watch?v=qVUNFBm1hYs,Jurassic World 3: Dominion (2022) NEW FINAL TRAILER | Universal Pictures,Screen Culture,0.8,-46
,,,,,,,
30,Thor: Love and Thunder,https://www.youtube.com/watch?v=Go8nTmfrQd8,Marvel Studios' Thor: Love and Thunder | Official Trailer,Marvel Entertainment,1.0,-46
30,Thor: Love and Thunder,https://www.youtube.com/watch?v=tgB1wUcmbbw,Marvel Studios' Thor: Love and Thunder | Official Teaser,Marvel Entertainment,0.8333333333333334,-81
30,Thor: Love and Thunder,https://www.youtube.com/watch?v=vuX8Mb_1qZw,Thor: Love & Thunder On The Graham Norton Show,The Graham Norton Show,0.5,-2
30,Thor: Love and Thunder,https://www.youtube.com/watch?v=DKngKaSgSns,THOR 4: Love And Thunder (2022) 4K Trailer | Official,MovieGasm.com,1.0,-81
30,Thor: Love and Thunder,https://www.youtube.com/watch?v=xrMv4y0-kvM,Thor Love and Thunder Behind the Scenes,TheThings,0.6666666666666666,-3
30,Thor: Love and Thunder,https://www.youtube.com/watch?v=MadPYIODRRY,THOR 4: AMOR Y TRUENO Tráiler Latino 2 (2022),SensaCine TRAILERS,0.3333333333333333,-46
,,,,,,,
31,The Twilight Saga: New Moon,https://www.youtube.com/watch?v=q58iQSHhZGg,THE TWILIGHT SAGA: NEW MOON - Trailer,The Twilight Saga,0.8571428571428571,-67
31,The Twilight Saga: New Moon,https://www.youtube.com/watch?v=SxBxqkMmzfI,THE TWILIGHT SAGA: NEW MOON - Teaser Trailer,The Twilight Saga,0.8571428571428571,-172
31,The Twilight Saga: New Moon,https://www.youtube.com/watch?v=cKHLpdjUz3g,THE TWILIGHT SAGA: NEW MOON - Trailer HD,The Dollar Theater,0.8571428571428571,-171
31,The Twilight Saga: New Moon,https://www.youtube.com/watch?v=BNi-ebCWXos,The Twilight Saga: New Moon (2009) Official Trailer - Kristen Stewart Robert Pattinson,The Dollar Theater,1.0,-67
31,The Twilight Saga: New Moon,https://www.youtube.com/watch?v=s3svt-PGzL8,The Twilight Saga: New Moon Official HD Trailer,apnatvHD,1.0,-172
,,,,,,,
32,The Twilight Saga: Breaking Dawn - Part 2,https://www.youtube.com/watch?v=5gRpIQfvNLA,THE TWILIGHT SAGA: BREAKING DAWN - PART 2 - Teaser Trailer,The Twilight Saga,0.875,-235
32,The Twilight Saga: Breaking Dawn - Part 2,https://www.youtube.com/watch?v=pXdOqpyN4ms,THE TWILIGHT SAGA: BREAKING DAWN - PART 2 - Teaser Trailer #2,The Twilight Saga,0.875,-149
32,The Twilight Saga: Breaking Dawn - Part 2,https://www.youtube.com/watch?v=bUXjqQ4GKRg,THE TWILIGHT SAGA: BREAKING DAWN - PART 2 - Theatrical Trailer,The Twilight Saga,0.875,-68
32,The Twilight Saga: Breaking Dawn - Part 2,https://www.youtube.com/watch?v=gd-AHuBCjuo,THE TWILIGHT SAGA: BREAKING DAWN - PART 2 - Teaser Trailer #2,The Dollar Theater,0.875,-149
,,,,,,,
33,The Twilight Saga: Breaking Dawn - Part 1,https://www.youtube.com/watch?v=PQNLfo-SOR4,THE TWILIGHT SAGA: BREAKING DAWN Part 1 - Trailer,The Twilight Saga,0.875,-66
33,The Twilight Saga: Breaking Dawn - Part 1,https://www.youtube.com/watch?v=sIpeBi6SG4A,THE TWILIGHT SAGA: BREAKING DAWN Part 1 - Teaser Trailer,The Twilight Saga,0.875,-166
33,The Twilight Saga: Breaking Dawn - Part 1,https://www.youtube.com/watch?v=seoDrZo_kH4,Crepúsculo la saga: AMANECER Parte 1. Trailer oficial subtitulado. Breaking Dawn Official Trailer,Corazón Films,0.625,-143
33,The Twilight Saga: Breaking Dawn - Part 1,https://www.youtube.com/watch?v=gmKzwqQTqPw,Breaking Dawn Trailer Official - Part 1 (HD),ClevverTV,0.625,-165
,,,,,,,
34,Pirates of the Caribbean: Dead Man's Chest,None,None,None,None,None
,,,,,,,
35,Finding Dory,https://www.youtube.com/watch?v=3JNLwlcPBPI,EXCLUSIVE: 'Finding Dory' Trailer,TheEllenShow,0.75,-220
35,Finding Dory,https://www.youtube.com/watch?v=JhvrQeY3doI,Finding Dory Official US Trailer,Pixar,1.0,-107
35,Finding Dory,https://www.youtube.com/watch?v=KFu_26DrLE4,Honest Trailers - Finding Nemo,Screen Junkies,0.25,-3
35,Finding Dory,https://www.youtube.com/watch?v=dLIy1K8kJPo,Finding Dory Official Trailer #2 (2016) Ellen DeGeneres Animated Movie HD,Zero Media,1.0,-107
