uniqueID,movie_name,video_url,video_title,channel,score,id,official,teaser,days_diff,need_extra_attention,need_to_select_trailer
74,Guardians of the Galaxy,https://www.youtube.com/watch?v=d96cjJhvlMA,Marvel's Guardians of the Galaxy - Trailer 1 (OFFICIAL),Marvel Entertainment,1.0,1,1,,-162,0,0
74,Guardians of the Galaxy,https://www.youtube.com/watch?v=2LIQ2-PZBC8,Marvel's Guardians of the Galaxy - Trailer 2 (OFFICIAL),Marvel Entertainment,1.0,2,1,,-73,0,0
,,,,,,,,,,,
75,Justice League,https://www.youtube.com/watch?v=3cxixDgHUYw,JUSTICE LEAGUE - Official Trailer 1,Warner Bros. Pictures,1.0,1,1,,-237,0,0
75,Justice League,https://www.youtube.com/watch?v=r9-DM9uBtVI,JUSTICE LEAGUE - Official Heroes Trailer,Warner Bros. Pictures,1.0,2,1,,-40,0,0
,,,,,,,,,,,
77,Godzilla,https://www.youtube.com/watch?v=vIu85WQTPRc,Godzilla - Official Main Trailer [HD],Godzilla: King of the Monsters,1.0,1,1,,-80,0,0
77,Godzilla,https://www.youtube.com/watch?v=QjKO10hKtYw,Godzilla - Official Teaser Trailer [HD],Godzilla: King of the Monsters,1.0,2,,1,-157,0,0
,,,,,,,,,,,
78,Spider-Man: Far from Home,https://www.youtube.com/watch?v=Nt9L1jCKGnE,SPIDER-MAN: FAR FROM HOME - Official Trailer,Sony Pictures Entertainment,1.0,1,1,,-57,0,0
78,Spider-Man: Far from Home,https://www.youtube.com/watch?v=DYYtuKyMtY8,SPIDER-MAN: FAR FROM HOME - Official Teaser Trailer,Sony Pictures Entertainment,1.0,2,,1,-168,0,0
78,Spider-Man: Far from Home,https://www.youtube.com/watch?v=LFoz8ZJWmPs,Spider-Man: Far From Home | Official Trailer,Marvel Entertainment,1.0,3,1,,-57,0,0
78,Spider-Man: Far from Home,https://www.youtube.com/watch?v=VUFmhKpZKlE,Spider-Man: Far From Home | Teaser Trailer,Marvel Entertainment,0.83,4,,1,-168,0,0
,,,,,,,,,,,
80,The Amazing Spider-Man 2,https://www.youtube.com/watch?v=nbp3Ra3Yp74,THE AMAZING SPIDER-MAN 2 - Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,,-148,0,0
80,The Amazing Spider-Man 2,https://www.youtube.com/watch?v=DlM2CWNTQ84,The AMAZING SPIDER-MAN 2 - Official Trailer #2 (HD),Sony Pictures Entertainment,1.0,2,1,,-44,0,0
,,,,,,,,,,,
81,Aladdin,https://www.youtube.com/watch?v=9g5knnlF7Zo,Disney's Aladdin Teaser Trailer - In Theaters May 24th 2019,Walt Disney Studios,0.67,1,,1,-225,0,0
81,Aladdin,https://www.youtube.com/watch?v=7hHECMVOq7g,Disney's Aladdin - Special Look: In Theaters May 24,Walt Disney Studios,,,1,,-103,0,0
81,Aladdin,https://www.youtube.com/watch?v=foyufD52aog,Disney's Aladdin Official Trailer - In Theaters May 24!,Walt Disney Studios,,,1,,-73,0,0
,,,,,,,,,,,
82,It Chapter Two,https://www.youtube.com/watch?v=xhJ5P7Up3jA,IT CHAPTER TWO - Final Trailer [HD],Warner Bros. Pictures,0.8,1,1,,-50,0,0
,,,,,,,,,,,
83,X-Men: Days of Future Past,https://www.youtube.com/watch?v=pK2zYHWDZKo,X-MEN: DAYS OF FUTURE PAST - Official Trailer (2014),X-Men Movies,1.0,1,1,,-206,0,0
83,X-Men: Days of Future Past,https://www.youtube.com/watch?v=6acRHWnfZAE,X-Men: Days of Future Past | Official Trailer 2 [HD] | 20th Century FOX,X-Men Movies,1.0,2,1,,-60,0,0
83,X-Men: Days of Future Past,https://www.youtube.com/watch?v=gsjtg7m1MMM,X-Men: Days of Future Past | Official Trailer 3 [HD] | 20th Century FOX,X-Men Movies,1.0,3,1,,-38,0,0
83,X-Men: Days of Future Past,https://www.youtube.com/watch?v=0APCSio1QRc,X-MEN: DÍAS DEL FUTURO PASADO - Trailer Subtitulado en Español (HD),X-Men Movies,0.29,4,,,-206,0,0
,,,,,,,,,,,
84,Inside Out,https://www.youtube.com/watch?v=yRUAzGQ3nSY,Inside Out - Official US Trailer,Pixar,1.0,1,1,,-190,0,0
84,Inside Out,https://www.youtube.com/watch?v=1HFv47QHWJU,Inside Out - Official US Trailer 2,Pixar,1.0,2,1,,-101,0,0
84,Inside Out,https://www.youtube.com/watch?v=1t0A_tZGrYw,Inside Out US Teaser Trailer,Pixar,0.75,3,,1,-260,0,0
,,,,,,,,,,,
88,Logan,https://www.youtube.com/watch?v=Div0iP65aZo,Logan | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1.0,1,1,,-134,0,0
88,Logan,https://www.youtube.com/watch?v=RH3OxVFvTeg,Logan | Trailer 2 [HD] | 20th Century FOX,20th Century Studios,0.67,2,1,,-43,0,0
,,,,,,,,,,,
89,Skyfall,https://www.youtube.com/watch?v=6kw1UVovByw,SKYFALL - Official Trailer,Sony Pictures Entertainment,1.0,1,1,,-101,0,0
89,Skyfall,https://www.youtube.com/watch?v=24mTIE4D9JM,SKYFALL - Official Teaser Trailer,Sony Pictures Entertainment,1.0,2,,1,-172,0,0
89,Skyfall,https://www.youtube.com/watch?v=YvV3g8hLlyU,SKYFALL - Official International Trailer,Sony Pictures Entertainment,1.0,3,,,-101,0,0
89,Skyfall,https://www.youtube.com/watch?v=ozgZvg3cggE,SKYFALL - Official Super Trailer,Sony Pictures Entertainment,1.0,4,,,-172,0,0
,,,,,,,,,,,
92,Fast Five,https://www.youtube.com/watch?v=vcn2GOuZCKI,Fast Five - Theatrical Trailer,Universal Pictures,0.75,1,1,,-50,0,0
92,Fast Five,https://www.youtube.com/watch?v=uSDNZeRX_1Y,Fast Five - Teaser Trailer,Universal Pictures,0.75,2,,1,-136,0,0
,,,,,,,,,,,
93,The Hangover Part II,https://www.youtube.com/watch?v=ohF5ZO_zOYU,The Hangover Part II - Trailer,Warner Bros. Pictures,0.83,1,1,,-56,0,0
93,The Hangover Part II,https://www.youtube.com/watch?v=PB0fCP7Nj3w,The Hangover Part II - Teaser Trailer,Warner Bros. Pictures,0.83,2,,1,-91,0,0
,,,,,,,,,,,
94,Thor: The Dark World,https://www.youtube.com/watch?v=npvJ9FTgZbM,Thor: The Dark World Official Trailer HD,Marvel Entertainment,1.0,1,1,,-93,0,0
94,Thor: The Dark World,https://www.youtube.com/watch?v=cltIcTPrHQk,Marvel's Thor: The Dark World - Teaser,Marvel Entertainment,0.67,2,,1,-198,0,0
,,,,,,,,,,,
96,Fifty Shades of Grey,https://www.youtube.com/watch?v=6FDTMRK7-24,Fifty Shades of Grey - Official Trailer (HD),Fifty Shades,1.0,1,1,,-92,0,0
96,Fifty Shades of Grey,https://www.youtube.com/watch?v=z4nJX8snP4s,Fifty Shades Of Grey - Official Teaser Trailer (HD),Fifty Shades,1.0,2,,1,-204,0,0
,,,,,,,,,,,
97,Doctor Strange,https://www.youtube.com/watch?v=HSzx-zryEgM,Doctor Strange Official Trailer 2,Marvel Entertainment,1.0,1,1,,-104,0,0
97,Doctor Strange,https://www.youtube.com/watch?v=Lt-U_t2pUHI,Marvel's Doctor Strange Teaser Trailer,Marvel Entertainment,0.75,2,,1,-206,0,0
,,,,,,,,,,,
98,X-Men Origins: Wolverine,https://www.youtube.com/watch?v=8TQ-gD4UCmI,X-Men Origins: Wolverine Trailer "Ooh! Shiny." | Trailer | 20th Century FOX,20th Century Studios,0.8,1,1,,-37,0,0
98,X-Men Origins: Wolverine,https://www.youtube.com/watch?v=kd6zYnHwQWA,X-Men Orgins: Wolverine Trailer "Witness the Origin" | Trailer | 20th Century FOX,20th Century Studios,0.6,2,1,,-37,0,0
,,,,,,,,,,,
99,The Hobbit: An Unexpected Journey,https://www.youtube.com/watch?v=SDnYMbYB-nU,The Hobbit: An Unexpected Journey - Official Trailer 2 [HD],Warner Bros. Pictures,1.0,1,1,,-86,0,0
99,The Hobbit: An Unexpected Journey,https://www.youtube.com/watch?v=9PSXjr1gbjc,The Hobbit: An Unexpected Journey - Announcement Trailer (HD),Warner Bros. Pictures,0.86,2,1,,-357,0,0
,,,,,,,,,,,
105,Venom,https://www.youtube.com/watch?v=u9Mv98Gr5pY,VENOM - Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,,-165,0,0
105,Venom,https://www.youtube.com/watch?v=xLCn88bfW1o,VENOM - Official Trailer 2 (HD),Sony Pictures Entertainment,1.0,2,1,,-66,0,0
105,Venom,https://www.youtube.com/watch?v=dzxFdtWmjto,VENOM - Official Teaser Trailer (HD),Sony Pictures Entertainment,1.0,3,,1,-239,0,0
,,,,,,,,,,,
107,Oz the Great and Powerful,https://www.youtube.com/watch?v=5NdeuYgRoTI,Oz The Great and Powerful Trailer 2,Walt Disney Studios,0.86,1,1,,-113,0,0
107,Oz the Great and Powerful,https://www.youtube.com/watch?v=_1NGnVLDPog,Oz The Great And Powerful Trailer,Walt Disney Studios,0.86,2,1,,-238,0,0
,,,,,,,,,,,
108,Harry Potter and the Half-Blood Prince,https://www.youtube.com/watch?v=q8_Sjb0vG7o,Harry Potter and the Half-Blood Prince IMAX® Trailer,IMAX,0.88,1,,,-16,0,0
108,Harry Potter and the Half-Blood Prince,https://www.youtube.com/watch?v=ZgMIlFDIPNc,Harry Potter and the Half-Blood Prince Trailer,Roadshow Films,0.88,2,1,,-113,0,0
108,Harry Potter and the Half-Blood Prince,https://www.youtube.com/watch?v=z3ap-fVuQ2Q,Harry Potter HBP E3 2009 Trailer,Electronic Arts,0.38,3,,,-44,0,0
108,Harry Potter and the Half-Blood Prince,https://www.youtube.com/watch?v=rl1dY8HBTW8,New Harry Potter and the Half-Blood Prince Movie Trailer,ClevverTV,0.88,4,,,-89,0,0
108,Harry Potter and the Half-Blood Prince,https://www.youtube.com/watch?v=jpCPvHJ6p90,Harry Potter and the Half-Blood Prince Official Trailer (HD - Best Quality),TheTrailerSiteDOTcom,1.0,5,,,-350,0,0
,,,,,,,,,,,
112,Avatar,https://www.youtube.com/watch?v=5PSNL1qE6VY,Avatar | Official Trailer (HD) | 20th Century FOX,20th Century Studios,1.0,1,1,,-39,0,0
,,,,,,,,,,,
113,Halloween,https://www.youtube.com/watch?v=ek1ePFp-nBI,Halloween - Official Trailer (HD),Universal Pictures,1.0,1,1,,-133,0,0
113,Halloween,https://www.youtube.com/watch?v=x_-x4Dwz-rU,Halloween - New Trailer [HD],Universal Pictures,0.67,2,1,,-44,0,0
,,,,,,,,,,,
114,Ant-Man and the Wasp,https://www.youtube.com/watch?v=8_rTIAOohas,Marvel Studios' Ant-Man and the Wasp - Official Trailer #1,Marvel Entertainment,1.0,1,1,,-157,0,0
114,Ant-Man and the Wasp,https://www.youtube.com/watch?v=UUkn-enk2RU,Marvel Studios' Ant-Man and The Wasp - Official Trailer #2,Marvel Entertainment,1.0,2,1,,-66,0,0
,,,,,,,,,,,
115,Shang-Chi and the Legend of the Ten Rings,https://www.youtube.com/watch?v=8YjFbMbfXaQ,Marvel Studios’ Shang-Chi and the Legend of the Ten Rings | Official Trailer,Marvel Entertainment,1.0,1,1,,-71,0,0
115,Shang-Chi and the Legend of the Ten Rings,https://www.youtube.com/watch?v=giWIr7U1deA,Marvel Studios’ Shang-Chi and the Legend of the Ten Rings | Official Teaser,Marvel Entertainment,0.9,2,,1,-137,0,0
115,Shang-Chi and the Legend of the Ten Rings,https://www.youtube.com/watch?v=hqDDUoF3Gh8,“Run It” | Marvel Studios’ Shang-Chi and the Legend of the Ten Rings,Marvel Entertainment,0.8,3,1,,-11,0,0
115,Shang-Chi and the Legend of the Ten Rings,https://www.youtube.com/watch?v=COGg-Vjauwo,Need | Marvel Studios’ Shang-Chi and the Legend of the Ten Rings,Marvel Entertainment,0.8,4,1,,-37,0,0
,,,,,,,,,,,
117,Zootopia,https://www.youtube.com/watch?v=jWM0ct-OLsM,Zootopia Official US Trailer #2,Walt Disney Animation Studios,1.0,1,1,,-64,0,0
117,Zootopia,https://www.youtube.com/watch?v=g9lmhBYB11U,Zootopia US Teaser Trailer,Walt Disney Animation Studios,0.67,2,,1,-267,0,0
117,Zootopia,https://www.youtube.com/watch?v=bY73vFGhSVk,Zootopia Official US Sloth Trailer,Walt Disney Animation Studios,1.0,3,1,,-102,0,0
,,,,,,,,,,,
118,Fantastic Beasts and Where to Find Them,https://www.youtube.com/watch?v=Wj1devH5JP4,Fantastic Beasts and Where to Find Them - Announcement Trailer [HD],Warner Bros. Pictures,0.89,1,1,,-339,0,0
118,Fantastic Beasts and Where to Find Them,https://www.youtube.com/watch?v=Vso5o11LuGU,Fantastic Beasts and Where to Find Them - Final Trailer [HD],Warner Bros. Pictures,0.89,2,1,,-51,0,0
118,Fantastic Beasts and Where to Find Them,https://www.youtube.com/watch?v=YdgQj7xcDJo,Fantastic Beasts and Where to Find Them - Comic-Con Trailer [HD],Warner Bros. Pictures,0.89,3,,,-118,0,0
118,Fantastic Beasts and Where to Find Them,https://www.youtube.com/watch?v=ViuDsy7yb8M,Fantastic Beasts and Where to Find Them - Teaser Trailer [HD],Warner Bros. Pictures,0.89,4,,1,-222,0,0
,,,,,,,,,,,
120,The Hobbit: The Desolation of Smaug,https://www.youtube.com/watch?v=fnaojlfdUbs,The Hobbit: The Desolation of Smaug - Official Teaser Trailer [HD],Warner Bros. Pictures,1.0,1,,1,-185,0,0
120,The Hobbit: The Desolation of Smaug,https://www.youtube.com/watch?v=Os1G8RtqY2c,The Hobbit: The Desolation of Smaug - Official Main Trailer [HD],Warner Bros. Pictures,1.0,2,1,,-71,0,0
120,The Hobbit: The Desolation of Smaug,https://www.youtube.com/watch?v=lfflhfn1W-o,The Hobbit: The Desolation of Smaug - Sneak Peek [HD],Warner Bros. Pictures,0.75,3,1,,-39,0,0
120,The Hobbit: The Desolation of Smaug,https://www.youtube.com/watch?v=mllXxyHTzfg,The Hobbit: The Desolation of Smaug - Ed Sheeran "I See Fire" [HD],Warner Bros. Pictures,0.75,4,,,-37,0,0
,,,,,,,,,,,
123,Dawn of the Planet of the Apes,https://www.youtube.com/watch?v=3sHMCRaS3ao,Dawn of the Planet of the Apes | Official Trailer [HD] | PLANET OF THE APES,Planet of the Apes,1.0,1,1,,-64,0,0
123,Dawn of the Planet of the Apes,https://www.youtube.com/watch?v=DpSaTrW4leg,Dawn of the Planet of the Apes | Official Final Trailer [HD] | PLANET OF THE APES,Planet of the Apes,1.0,2,1,,-23,0,0
123,Dawn of the Planet of the Apes,https://www.youtube.com/watch?v=h_9-3Fj3ZdI,Dawn of the Planet of the Apes | Official Teaser Trailer [HD] | PLANET OF THE APES,Planet of the Apes,1.0,3,,1,-205,0,0
123,Dawn of the Planet of the Apes,https://www.youtube.com/watch?v=rf5e7Xc1Hwk,Dawn of the Planet of the Apes | Official Trailer #2 HD | 2014,20th Century Studios UK,1.0,4,,,-64,0,0
123,Dawn of the Planet of the Apes,https://www.youtube.com/watch?v=1gGNkwozzwQ,Dawn of the Planet of the Apes Official Trailer HD Subtitulado en Español,navajadeoccamm,1.0,5,,,-170,0,0
123,Dawn of the Planet of the Apes,https://www.youtube.com/watch?v=BV2dcumgDvU,Dawn of the Planet of the Apes | Official Trailer #3 HD | 2014,20th Century Studios UK,1.0,6,,,-23,0,0
,,,,,,,,,,,
124,Despicable Me 3,https://www.youtube.com/watch?v=6DBi41reeF0,Despicable Me 3 | Official Trailer - In Theaters Summer 2017 (HD) | Illumination,Illumination,1.0,1,1,,-198,0,0
124,Despicable Me 3,https://www.youtube.com/watch?v=oagwBHoh6Rs,Despicable Me 3 | In Theaters June 30 - Official Trailer #3 (HD) | Illumination,Illumination,1.0,2,1,,-37,0,0
,,,,,,,,,,,
127,Eternals,https://www.youtube.com/watch?v=x_me3xsvDgk,Marvel Studios’ Eternals | Final Trailer,Marvel Entertainment,0.67,1,1,,-78,0,0
127,Eternals,https://www.youtube.com/watch?v=0WVDKZJkGlY,Marvel Studios’ Eternals | Official Teaser,Marvel Entertainment,0.67,2,,1,-165,0,0
127,Eternals,https://www.youtube.com/watch?v=F9dFBc43tGU,Team | Marvel Studios’ Eternals,Marvel Entertainment,0.33,3,,1,-31,0,0
,,,,,,,,,,,
128,Us,https://www.youtube.com/watch?v=hNCmb-4oXJA,Us - Official Trailer [HD],Universal Pictures,1.0,1,1,,-87,0,0
,,,,,,,,,,,
134,Spectre,https://www.youtube.com/watch?v=ujmoYyEyDP8,SPECTRE - Official Trailer - November 6,Sony Pictures Entertainment,1.0,1,1,,-107,0,0
134,Spectre,https://www.youtube.com/watch?v=z4UDNzXD3qA,SPECTRE - Final Trailer (Official),Sony Pictures Entertainment,1.0,2,1,,-35,0,0
,,,,,,,,,,,
136,The Lorax,https://www.youtube.com/watch?v=dNMBVVdrMKo,Dr. Seuss' The Lorax - Theatrical Trailer,Universal Pictures,0.75,1,1,,-85,0,0
136,The Lorax,https://www.youtube.com/watch?v=t3TmFyyB4zI,Dr. Seuss' The Lorax - Trailer,Universal Pictures,0.75,2,1,,-126,0,0
,,,,,,,,,,,
137,Star Trek Into Darkness,https://www.youtube.com/watch?v=jJMYAJ3_0uw,STAR TREK INTO DARKNESS - International Trailer - United Kingdom,Paramount Pictures International,0.83,1,,,-56,0,0
137,Star Trek Into Darkness,https://www.youtube.com/watch?v=RJ1qOs7jkIQ,Star Trek Into Darkness Official Trailer 2,Paramount Pictures,1.0,2,1,,-29,0,0
,,,,,,,,,,,
142,Pitch Perfect 2,https://www.youtube.com/watch?v=OgPm-yaLoyo,Pitch Perfect 2 - Official Trailer 2 (HD),Pitch Perfect,1.0,1,1,,-93,0,0
142,Pitch Perfect 2,https://www.youtube.com/watch?v=1RgKlnG5aQY,Pitch Perfect 2 - Official Trailer (HD),Pitch Perfect,1.0,2,1,,-176,0,0
,,,,,,,,,,,
143,The Lego Movie,https://www.youtube.com/watch?v=fZ_JOBCLF-I,The LEGO® Movie - Official Main Trailer [HD],Warner Bros. Pictures,1.0,1,1,,-99,0,0
143,The Lego Movie,https://www.youtube.com/watch?v=lPnY2NjSjrg,The LEGO® Movie - Official Teaser Trailer [HD],Warner Bros. Pictures,1.0,2,,1,-234,0,0
,,,,,,,,,,,
150,Cinderella,https://www.youtube.com/watch?v=20DF6U1HcGQ,Disney's Cinderella Official US Trailer,Walt Disney Studios,1.0,1,1,,-114,0,0
150,Cinderella,https://www.youtube.com/watch?v=_wppM8ycod0,Disney's Cinderella Official Teaser Trailer,Walt Disney Studios,1.0,2,,1,-302,0,0
,,,,,,,,,,,
151,Aquaman,https://www.youtube.com/watch?v=WDkg3h8PCVU,Aquaman - Official Trailer 1 - Now Playing In Theaters,Warner Bros. Pictures,1.0,1,1,,-153,0,0
151,Aquaman,https://www.youtube.com/watch?v=2wcj6SrX4zw,AQUAMAN - Final Trailer - Now Playing In Theaters,Warner Bros. Pictures,0.67,2,1,,-32,0,0
,,,,,,,,,,,
152,The Grinch,https://www.youtube.com/watch?v=vjnqABgxfO0,The Grinch | Official Trailer [HD] | Illumination,Illumination,1.0,1,1,,-246,0,0
152,The Grinch,https://www.youtube.com/watch?v=_UOh0UX3alI,The Grinch | Official Trailer #3 [HD] | Illumination,Illumination,1.0,2,1,,-52,0,0
152,The Grinch,https://www.youtube.com/watch?v=L8LWUyUy7jM,The Grinch | Official Trailer #2 [HD] | Illumination,Illumination,1.0,3,1,,-148,0,0
,,,,,,,,,,,
153,Quantum of Solace,https://www.youtube.com/watch?v=mkLcEGMkGMs,Watch the New Trailer for QUANTUM OF SOLACE,Sony Pictures Entertainment,0.8,1,1,,-109,0,0
,,,,,,,,,,,
155,Black Adam,https://www.youtube.com/watch?v=X0tOpBuYasI,Black Adam – Official Trailer 1,Warner Bros. Pictures,1.0,1,1,,-135,0,0
155,Black Adam,https://www.youtube.com/watch?v=mkomfZHG5q4,Black Adam - Official Trailer 2,Warner Bros. Pictures,1.0,2,1,,-43,0,0
,,,,,,,,,,,
157,Brave,https://www.youtube.com/watch?v=TEHWDA_6e3M,Brave Trailer,Pixar,0.67,1,1,,-219,0,0
157,Brave,https://www.youtube.com/watch?v=tYg0VgPy6Uk,Brave Teaser,Pixar,0.33,2,,1,-361,0,0
157,Brave,https://www.youtube.com/watch?v=AtrDBQ_qmlg,Brave "Families Legend" Trailer,Pixar,0.67,3,1,,-58,0,0
,,,,,,,,,,,
158,Cars 2,https://www.youtube.com/watch?v=lg5hj2c5Nkk,Cars 2 - Theatrical Trailer,Pixar,0.67,1,1,,-44,0,0
158,Cars 2,https://www.youtube.com/watch?v=oFTfAdauCOo,Cars 2 - Trailer 2,Pixar,0.67,2,1,,-221,0,0
158,Cars 2,https://www.youtube.com/watch?v=MGHwlExcaqU,Cars 2 - Trailer 3,Pixar,0.67,3,1,,-109,0,0
,,,,,,,,,,,
159,X-Men: Apocalypse,https://www.youtube.com/watch?v=PfBVIHgQbYk,X-Men: Apocalypse | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1.0,1,1,,-71,0,0
159,X-Men: Apocalypse,https://www.youtube.com/watch?v=COvnHv42T-A,X-Men: Apocalypse | Teaser Trailer [HD] | 20th Century FOX,20th Century Studios,0.75,2,,1,-168,0,0
159,X-Men: Apocalypse,https://www.youtube.com/watch?v=Jer8XjMrUB4,X-Men: Apocalypse | Final Trailer [HD] | 20th Century FOX,20th Century Studios,0.75,3,1,,-32,0,0
,,,,,,,,,,,
160,Thor,https://www.youtube.com/watch?v=JOddp-nlNvQ,Thor - Trailer (OFFICIAL),Marvel Entertainment,1.0,1,1,,-148,0,0
,,,,,,,,,,,
163,2012,https://www.youtube.com/watch?v=ce0N3TEcFw0,2012 Trailer #2,Sony Pictures Entertainment,0.67,1,1,,-142,0,0
163,2012,https://www.youtube.com/watch?v=sFXGrTng0gQ,2012 Trailer #1,Sony Pictures Entertainment,0.67,2,1,,-156,0,0
,,,,,,,,,,,
164,Captain America: The First Avenger,https://www.youtube.com/watch?v=JerVrbLldXw,Captain America: The First Avenger - Trailer,Marvel Entertainment,0.86,1,1,,-123,0,0
164,Captain America: The First Avenger,https://www.youtube.com/watch?v=W4DlMggBPvc,Captain America: The First Avenger Trailer 2,Marvel Entertainment,0.86,2,1,,-30,0,0
,,,,,,,,,,,
166,The Twilight Saga: Eclipse,https://www.youtube.com/watch?v=S2HIda5wSVU,THE TWILIGHT SAGA: ECLIPSE - Trailer,The Twilight Saga,0.83,1,1,,-111,0,0
166,The Twilight Saga: Eclipse,https://www.youtube.com/watch?v=hZxJzhIPTTg,THE TWILIGHT SAGA: ECLIPSE - Final Theatrical Trailer,The Twilight Saga,0.83,2,1,,-68,0,0
,,,,,,,,,,,
169,WALL·E,https://www.youtube.com/watch?v=geplBr2fcZc,WALL•E  | Teaser Trailer | Official Disney Pixar UK,Disney UK,1.0,1,,1,-7,0,0
169,WALL·E,https://www.youtube.com/watch?v=alIq_wG9FNk,WALL•E  | Trailer | Official Disney Pixar UK,Disney UK,1.0,2,1,,-7,0,0
,,,,,,,,,,,
170,Pirates of the Caribbean: Dead Men Tell No Tales,https://www.youtube.com/watch?v=Hgeu5rhoxxY,Pirates of the Caribbean: Dead Men Tell No Tales - Official Trailer,Walt Disney Studios,1.0,1,1,,-85,0,0
170,Pirates of the Caribbean: Dead Men Tell No Tales,https://www.youtube.com/watch?v=1xo3af_6_Jk,Teaser Trailer: Pirates of the Caribbean: Dead Men Tell No Tales,Walt Disney Studios,0.91,2,,1,-236,0,0
,,,,,,,,,,,
171,Inception,https://www.youtube.com/watch?v=Jvurpf91omw,Inception,Warner Bros. Pictures,0.33,1,1,,-189,0,0
,,,,,,,,,,,
172,Hancock,https://www.youtube.com/watch?v=6iFcGNOWnA8,Watch the Trailer for Hancock,Sony Pictures Entertainment,0.67,1,1,,-180,0,0
172,Hancock,https://www.youtube.com/watch?v=aLXfp9CufV0,Watch the New "What You Got" Trailer for HANCOCK,Sony Pictures Entertainment,0.67,2,1,,-55,0,0
,,,,,,,,,,,
174,Bad Boys for Life,https://www.youtube.com/watch?v=jKCj3XuPG8M,BAD BOYS FOR LIFE - Official Trailer,Sony Pictures Entertainment,1.0,1,1,,-135,0,0
174,Bad Boys for Life,https://www.youtube.com/watch?v=R228yPrwqTo,BAD BOYS FOR LIFE - Official Trailer #2 (HD),Sony Pictures Entertainment,1.0,2,1,,-73,0,0
,,,,,,,,,,,
175,Sherlock Holmes,https://www.youtube.com/watch?v=iKUzhzustok,Sherlock Holmes Trailer # 1,Warner Bros. Pictures,0.75,1,1,,-197,0,0
,,,,,,,,,,,
176,Fantastic Beasts: The Crimes of Grindelwald,https://www.youtube.com/watch?v=vvFybpmyB9E,Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer,Warner Bros. Pictures,1.0,1,,,-118,0,0
176,Fantastic Beasts: The Crimes of Grindelwald,https://www.youtube.com/watch?v=8bYBOVWLNIs,Fantastic Beasts: The Crimes of Grindelwald - Final Trailer,Warner Bros. Pictures,0.88,2,1,,-52,0,0
176,Fantastic Beasts: The Crimes of Grindelwald,https://www.youtube.com/watch?v=5sEaYB4rLFQ,Fantastic Beasts: The Crimes of Grindelwald - Official Teaser Trailer,Warner Bros. Pictures,1.0,3,,1,-248,0,0
,,,,,,,,,,,
179,The Amazing Spider-Man,https://www.youtube.com/watch?v=-tnxzJ0SSOw,THE AMAZING SPIDER-MAN 3D - Official Trailer,Sony Pictures Entertainment,1.0,1,1,,-150,0,0
179,The Amazing Spider-Man,https://www.youtube.com/watch?v=upwf8RsyNqQ,Official THE AMAZING SPIDER-MAN Teaser Trailer,Sony Pictures Entertainment,1.0,2,,1,-349,0,0
,,,,,,,,,,,
180,Mission: Impossible - Fallout,https://www.youtube.com/watch?v=wb49-oV0F78,Mission: Impossible - Fallout (2018) - Official Trailer - Paramount Pictures,Paramount Pictures,1.0,1,1,,-173,0,0
180,Mission: Impossible - Fallout,https://www.youtube.com/watch?v=XiHiW4N7-bo,Mission: Impossible - Fallout (2018) - Official Trailer - Paramount Pictures,Paramount Pictures,1.0,2,1,,-73,0,0
