uniqueID,movie_name,url_bom,gross_dom,gross_int,gross_worldwide,distributor,opening_box,opening_theater,budget,release_start,release_end,mpaa,run_time,release_length,url_imdb,summary,success,user_raiting,user_reviews,critic_rating,critic_reviews,actors,writers,directors,Action,Adventure,Drama,Sci-Fi,Fantasy,Animation,Family,Musical,Horror,Comedy,Thriller,Romance,Mystery,Crime,War,Music,Sport,Biography,History,Documentary,Western,Film-Noir
1403,Playing God,https://www.boxofficemojo.com/release/rl3328738817/,4166918.0,,4166918.0,Walt Disney Studios Motion Pictures,1937374.0,1479.0,,10/17/1997,,R,94.0,76.0,https://imdb.com/title/tt0119906,A disgraced surgeon leaves his former life and reinvents himself as a gunshot doctor in the criminal underworld.,0,5.6,50.0,,32.0,"[('David Duchovny', 'https://m.imdb.com/name/nm0000141/'), ('Timothy Hutton', 'https://m.imdb.com/name/nm0000459/'), ('Angelina Jolie', 'https://m.imdb.com/name/nm0001401/'), ('Michael Massee', 'https://m.imdb.com/name/nm0557219/'), ('Peter Stormare', 'https://m.imdb.com/name/nm0001780/'), ('Andrew Tiernan', 'https://m.imdb.com/name/nm0862907/'), ('Gary Dourdan', 'https://m.imdb.com/name/nm0235427/'), ('John Hawkes', 'https://m.imdb.com/name/nm0370035/'), ('Will Stewart', 'https://m.imdb.com/name/nm0829901/'), ('Philip Moon', 'https://m.imdb.com/name/nm0600657/'), ('Pasha D. Lychnikoff', 'https://m.imdb.com/name/nm0527945/'), ('Tracey Walter', 'https://m.imdb.com/name/nm0910145/'), ('Sandra Kinder', 'https://m.imdb.com/name/nm0454278/'), ('Bill Rosier', 'https://m.imdb.com/name/nm0742973/'), ('Keone Young', 'https://m.imdb.com/name/nm0949775/'), ('Eric DaRe', 'https://m.imdb.com/name/nm0201121/'), ('Gareth Williams', 'https://m.imdb.com/name/nm0930617/'), ('Teo', 'https://m.imdb.com/name/nm0855214/')]","[('Mark Haskell Smith', 'https://m.imdb.com/name/nm0809245/')]","[('Andy Wilson', 'https://m.imdb.com/name/nm0933002/')]",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1404,Married to It,https://www.boxofficemojo.com/release/rl3143861761/,2059832.0,,2059832.0,Orion Pictures,1077278.0,822.0,,3/26/1993,,R,112.0,281.0,https://imdb.com/title/tt0107523,3 unlike couples get to know each other thru a committee at a private NYC school.,0,5.9,13.0,,7.0,"[('Beau Bridges', 'https://m.imdb.com/name/nm0000977/'), ('Stockard Channing', 'https://m.imdb.com/name/nm0000330/'), ('Robert Sean Leonard', 'https://m.imdb.com/name/nm0000494/'), ('Mary Stuart Masterson', 'https://m.imdb.com/name/nm0000524/'), ('Cybill Shepherd', 'https://m.imdb.com/name/nm0001732/'), ('Ron Silver', 'https://m.imdb.com/name/nm0798779/'), ('Don Francks', 'https://m.imdb.com/name/nm0290475/'), ('Donna Vivino', 'https://m.imdb.com/name/nm0900372/'), ('Jimmy Shea', 'https://m.imdb.com/name/nm0790288/'), ('Nathaniel Moreau', 'https://m.imdb.com/name/nm0603425/'), (""Diane D'Aquila"", 'https://m.imdb.com/name/nm0195378/'), ('Chris Wiggins', 'https://m.imdb.com/name/nm0927770/'), ('Paul Gross', 'https://m.imdb.com/name/nm0343472/'), ('Gerry Bamman', 'https://m.imdb.com/name/nm0051482/'), ('Djanet Sears', 'https://m.imdb.com/name/nm0780758/'), ('George Sperdakos', 'https://m.imdb.com/name/nm0818279/'), ('Larry Reynolds', 'https://m.imdb.com/name/nm0721823/'), ('Ed Koch', 'https://m.imdb.com/name/nm0462292/')]","[('Janet Kovalcik', 'https://m.imdb.com/name/nm0468293/')]","[('Arthur Hiller', 'https://m.imdb.com/name/nm0002137/')]",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1405,Nightmare Alley,https://www.boxofficemojo.com/release/rl1382580993/,11338107.0,28291088.0,39629195.0,Searchlight Pictures,2811703.0,2145.0,,12/17/2021,,R,150.0,361.0,https://imdb.com/title/tt7740496,A grifter working his way up from low-ranking carnival worker to lauded psychic medium matches wits with a psychologist bent on exposing him.,0,7.0,870.0,70.0,317.0,"[('Bradley Cooper', 'https://m.imdb.com/name/nm0177896/'), ('Cate Blanchett', 'https://m.imdb.com/name/nm0000949/'), ('Toni Collette', 'https://m.imdb.com/name/nm0001057/'), ('Willem Dafoe', 'https://m.imdb.com/name/nm0000353/'), ('Richard Jenkins', 'https://m.imdb.com/name/nm0420955/'), ('Rooney Mara', 'https://m.imdb.com/name/nm1913734/'), ('Ron Perlman', 'https://m.imdb.com/name/nm0000579/'), ('Mary Steenburgen', 'https://m.imdb.com/name/nm0005460/'), ('David Strathairn', 'https://m.imdb.com/name/nm0000657/'), ('Mark Povinelli', 'https://m.imdb.com/name/nm0693957/'), ('Peter MacNeill', 'https://m.imdb.com/name/nm0534132/'), ('Holt McCallany', 'https://m.imdb.com/name/nm0564697/'), ('Paul Anderson', 'https://m.imdb.com/name/nm2167957/'), ('Lara Jean Chorostecki', 'https://m.imdb.com/name/nm1892299/'), ('Jim Beaver', 'https://m.imdb.com/name/nm0064769/'), ('Clifton Collins Jr.', 'https://m.imdb.com/name/nm0004286/'), ('Tim Blake Nelson', 'https://m.imdb.com/name/nm0625789/'), ('David Hewlett', 'https://m.imdb.com/name/nm0382110/')]","[('Guillermo del Toro', 'https://m.imdb.com/name/nm0868219/'), ('Kim Morgan', 'https://m.imdb.com/name/nm1965407/'), ('William Lindsay Gresham', 'https://m.imdb.com/name/nm0340343/')]","[('Guillermo del Toro', 'https://m.imdb.com/name/nm0868219/')]",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1406,The Courier,https://www.boxofficemojo.com/release/rl3082715649/,6613432.0,19387795.0,26001227.0,Roadside Attractions,1885829.0,1433.0,,3/19/2021,,PG-13,112.0,288.0,https://imdb.com/title/tt8368512,Businessman Greville Wynne is asked by a Russian source to try to help put an end to the Cuban Missile Crisis.,0,7.2,367.0,65.0,162.0,"[('Benedict Cumberbatch', 'https://m.imdb.com/name/nm1212722/'), ('Merab Ninidze', 'https://m.imdb.com/name/nm0632457/'), ('Rachel Brosnahan', 'https://m.imdb.com/name/nm3014031/'), ('Vladimir Chuprikov', 'https://m.imdb.com/name/nm1078491/'), ('James Schofield', 'https://m.imdb.com/name/nm10778359/'), ('Fred Haig', 'https://m.imdb.com/name/nm9344059/'), ('Emma Penzina', 'https://m.imdb.com/name/nm11654712/'), ('Mariya Mironova', 'https://m.imdb.com/name/nm0592499/'), ('Anton Lesser', 'https://m.imdb.com/name/nm0504320/'), ('Angus Wright', 'https://m.imdb.com/name/nm0942202/'), ('David Bark-Jones', 'https://m.imdb.com/name/nm0054763/'), ('Miles Richardson', 'https://m.imdb.com/name/nm0724701/'), ('Keir Hills', 'https://m.imdb.com/name/nm9739676/'), ('Jessie Buckley', 'https://m.imdb.com/name/nm2976580/'), ('Kirill Pirogov', 'https://m.imdb.com/name/nm0685235/'), ('Petr Klimes', 'https://m.imdb.com/name/nm3697770/'), ('Benny Maslov', 'https://m.imdb.com/name/nm1493542/'), ('Harry Carr', 'https://m.imdb.com/name/nm8034726/')]","[(""Tom O'Connor"", 'https://m.imdb.com/name/nm4468296/')]","[('Dominic Cooke', 'https://m.imdb.com/name/nm4315078/')]",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1407,Warlock: The Armageddon,https://www.boxofficemojo.com/release/rl678987265/,3902679.0,,3902679.0,Trimark Pictures,1747317.0,1320.0,,9/24/1993,,R,98.0,99.0,https://imdb.com/title/tt0108517,An order of Druids train their children to battle an evil Warlock determined to unleash Satan upon the world by bringing a collection of five mystic rune stones together.,0,5.4,64.0,,42.0,"[('Julian Sands', 'https://m.imdb.com/name/nm0001696/'), ('Chris Young', 'https://m.imdb.com/name/nm0949385/'), ('Paula Marshall', 'https://m.imdb.com/name/nm0005191/'), ('Joanna Pacula', 'https://m.imdb.com/name/nm0001586/'), ('Steve Kahan', 'https://m.imdb.com/name/nm0434676/'), ('R.G. Armstrong', 'https://m.imdb.com/name/nm0035866/'), ('Charles Hallahan', 'https://m.imdb.com/name/nm0356251/'), ('Bruce Glover', 'https://m.imdb.com/name/nm0323098/'), ('Craig Hurley', 'https://m.imdb.com/name/nm0403425/'), ('Davis Gaines', 'https://m.imdb.com/name/nm0301316/'), ('Rebecca Street', 'https://m.imdb.com/name/nm0834094/'), ('Dawn Ann Billings', 'https://m.imdb.com/name/nm0082465/'), ('Zach Galligan', 'https://m.imdb.com/name/nm0002090/'), ('Wren T. Brown', 'https://m.imdb.com/name/nm0114931/'), ('Gary Carlos Cervantes', 'https://m.imdb.com/name/nm0148869/'), ('Bryan Smith', 'https://m.imdb.com/name/nm0807565/'), (""Mihaly 'Michu' Meszaros"", 'https://m.imdb.com/name/nm0582361/'), ('Richard Zobel', 'https://m.imdb.com/name/nm0957517/')]","[('Kevin Rock', 'https://m.imdb.com/name/nm1255914/'), ('Sam Bernard', 'https://m.imdb.com/name/nm0076384/'), ('David Twohy', 'https://m.imdb.com/name/nm0878638/')]","[('Anthony Hickox', 'https://m.imdb.com/name/nm0382776/')]",1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1408,Kissing a Fool,https://www.boxofficemojo.com/release/rl2791081473/,4106588.0,,4106588.0,Universal Pictures,2308145.0,1742.0,,2/27/1998,,R,93.0,308.0,https://imdb.com/title/tt0120723,Writer Jay and womanizing sportscaster Max have been friends since birth. Jay introduces his editor Samantha to Max and they hit it off. Max wants Jay to try to seduce Sam to test her before their wedding.,0,5.5,37.0,,31.0,"[('David Schwimmer', 'https://m.imdb.com/name/nm0001710/'), ('Jason Lee', 'https://m.imdb.com/name/nm0005134/'), ('Mili Avital', 'https://m.imdb.com/name/nm0000815/'), ('Bonnie Hunt', 'https://m.imdb.com/name/nm0001372/'), ('Vanessa Angel', 'https://m.imdb.com/name/nm0029502/'), ('Kari Wuhrer', 'https://m.imdb.com/name/nm0001863/'), ('Frank Medrano', 'https://m.imdb.com/name/nm0535084/'), ('Bitty Schram', 'https://m.imdb.com/name/nm0775087/'), ('Judy Greer', 'https://m.imdb.com/name/nm0339460/'), ('Ron Beattie', 'https://m.imdb.com/name/nm0064178/'), ('Doug Ellin', 'https://m.imdb.com/name/nm0254120/'), ('Tag Mendillo', 'https://m.imdb.com/name/nm0579117/'), ('Justine Bentley', 'https://m.imdb.com/name/nm0072834/'), ('Liza Cruzat', 'https://m.imdb.com/name/nm0190513/'), ('Jessica Mills', 'https://m.imdb.com/name/nm0590046/'), ('Sammy Sosa', 'https://m.imdb.com/name/nm0815311/'), ('Jerry Springer', 'https://m.imdb.com/name/nm0001761/'), ('Mike Squire', 'https://m.imdb.com/name/nm0820101/')]","[('James Frey', 'https://m.imdb.com/name/nm0294580/'), ('Doug Ellin', 'https://m.imdb.com/name/nm0254120/')]","[('Doug Ellin', 'https://m.imdb.com/name/nm0254120/')]",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1409,Jake Speed,https://www.boxofficemojo.com/release/rl4149904897/,1943751.0,,1943751.0,New World Pictures,1058048.0,795.0,,5/30/1986,,,105.0,216.0,https://imdb.com/title/tt0091282,"In a world where, unbeknownst to the public, all famous pulp fiction heroes are real, one of them, Jake Speed, agrees to help desperate Margaret Winston save her sister from sadistic white slaver Sid, who's operating in Africa.",0,4.9,27.0,42.0,39.0,"[('Wayne Crawford', 'https://m.imdb.com/name/nm0186988/'), ('Dennis Christopher', 'https://m.imdb.com/name/nm0160550/'), ('Karen Kopins', 'https://m.imdb.com/name/nm0465789/'), ('John Hurt', 'https://m.imdb.com/name/nm0000457/'), ('Leon Ames', 'https://m.imdb.com/name/nm0000748/'), ('Roy London', 'https://m.imdb.com/name/nm0518775/'), ('Donna Pescow', 'https://m.imdb.com/name/nm0675950/'), ('Barry Primus', 'https://m.imdb.com/name/nm0697587/'), ('Monte Markham', 'https://m.imdb.com/name/nm0548449/'), ('Millie Perkins', 'https://m.imdb.com/name/nm0674012/'), ('Rebecca Harrison', 'https://m.imdb.com/name/nm0039024/'), ('Alan Shearman', 'https://m.imdb.com/name/nm0790474/'), ('Karl Johnson', 'https://m.imdb.com/name/nm0425491/'), ('Sal Viscuso', 'https://m.imdb.com/name/nm0899601/'), ('Ken Lerner', 'https://m.imdb.com/name/nm0503624/'), ('Peter Fox', 'https://m.imdb.com/name/nm0289192/'), ('Ian Yule', 'https://m.imdb.com/name/nm0945152/'), ('Ken Gampu', 'https://m.imdb.com/name/nm0304027/')]","[('Wayne Crawford', 'https://m.imdb.com/name/nm0186988/'), ('Andrew Lane', 'https://m.imdb.com/name/nm0485229/')]","[('Andrew Lane', 'https://m.imdb.com/name/nm0485229/')]",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1410,Jexi,https://www.boxofficemojo.com/release/rl3423110657/,6546159.0,2795665.0,9341824.0,Lionsgate,3106730.0,2332.0,,10/11/2019,11/8/2019,R,84.0,84.0,https://imdb.com/title/tt9354944,"Phil makes top 10 pop lists at work. His only ""friend"" is cellphone Siri. His new phone includes AI helper Jexi, who improves/controls his social life.",0,6.0,328.0,39.0,52.0,"[('Adam Devine', 'https://m.imdb.com/name/nm2796745/'), ('Alexandra Shipp', 'https://m.imdb.com/name/nm3381295/'), ('Rose Byrne', 'https://m.imdb.com/name/nm0126284/'), ('Ron Funches', 'https://m.imdb.com/name/nm3236733/'), ('Charlyne Yi', 'https://m.imdb.com/name/nm2304722/'), ('Michael Peña', 'https://m.imdb.com/name/nm0671567/'), ('Wanda Sykes', 'https://m.imdb.com/name/nm0843100/'), ('Kid Cudi', 'https://m.imdb.com/name/nm3264596/'), ('Justin Hartley', 'https://m.imdb.com/name/nm1261997/'), ('Gavin Root', 'https://m.imdb.com/name/nm9881756/'), ('Blake Grunder', 'https://m.imdb.com/name/nm11049652/'), ('Richard Harder', 'https://m.imdb.com/name/nm11049653/'), ('Ray Reinhardt', 'https://m.imdb.com/name/nm0718126/'), ('Diana Jackson', 'https://m.imdb.com/name/nm4515725/'), ('Aaron Wilton', 'https://m.imdb.com/name/nm0934344/'), ('Kenny Lorenzetti', 'https://m.imdb.com/name/nm8567957/'), ('A.J. Kirsch', 'https://m.imdb.com/name/nm2423351/'), ('Cj Stuart', 'https://m.imdb.com/name/nm2728719/')]","[('Jon Lucas', 'https://m.imdb.com/name/nm0524190/'), ('Scott Moore', 'https://m.imdb.com/name/nm0601859/')]","[('Jon Lucas', 'https://m.imdb.com/name/nm0524190/'), ('Scott Moore', 'https://m.imdb.com/name/nm0601859/')]",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1411,Alone in the Dark,https://www.boxofficemojo.com/release/rl2034468353/,5178569.0,5264239.0,10442808.0,Lionsgate,2834421.0,2124.0,20000000.0,1/28/2005,2/17/2005,R,99.0,338.0,https://imdb.com/title/tt0369226,A detective of the paranormal slowly unravels mysterious events with deadly results.,0,2.4,545.0,9.0,154.0,"[('Christian Slater', 'https://m.imdb.com/name/nm0000225/'), ('Tara Reid', 'https://m.imdb.com/name/nm0005346/'), ('Stephen Dorff', 'https://m.imdb.com/name/nm0001151/'), ('Frank C. Turner', 'https://m.imdb.com/name/nm0003964/'), ('Matthew Walker', 'https://m.imdb.com/name/nm0908022/'), ('Will Sanderson', 'https://m.imdb.com/name/nm0761835/'), ('Mark Acheson', 'https://m.imdb.com/name/nm0009811/'), ('Darren Shahlavi', 'https://m.imdb.com/name/nm0004540/'), ('Karin Konoval', 'https://m.imdb.com/name/nm0465269/'), ('Craig Bruhnanski', 'https://m.imdb.com/name/nm0115831/'), ('Kwesi Ameyaw', 'https://m.imdb.com/name/nm0024780/'), ('Dustyn Arthurs', 'https://m.imdb.com/name/nm1794337/'), ('Catherine Lough Haggquist', 'https://m.imdb.com/name/nm0521723/'), ('Ed Anders', 'https://m.imdb.com/name/nm0026000/'), ('Brad Turner', 'https://m.imdb.com/name/nm0877429/'), ('Michael P. Northey', 'https://m.imdb.com/name/nm0636105/'), ('Malcolm Scott', 'https://m.imdb.com/name/nm1222981/'), ('Ryan Drescher', 'https://m.imdb.com/name/nm1534934/')]","[('Elan Mastai', 'https://m.imdb.com/name/nm0997459/'), ('Michael Roesch', 'https://m.imdb.com/name/nm1178069/'), ('Peter Scheerer', 'https://m.imdb.com/name/nm1396574/')]","[('Uwe Boll', 'https://m.imdb.com/name/nm0093051/')]",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,What Planet Are You From?,https://www.boxofficemojo.com/release/rl3916989953/,6291602.0,7854075.0,14145677.0,Sony Pictures Entertainment (SPE),3008746.0,2248.0,60000000.0,3/3/2000,,R,105.0,304.0,https://imdb.com/title/tt0181151,A human-looking alien from a highly advanced but emotionless all-male society is sent to Earth to impregnate a woman and bring the child back to their planet. The alien ends up falling in love there. A suspicious F.A.A. Agent targets him.,0,5.6,96.0,41.0,38.0,"[('Garry Shandling', 'https://m.imdb.com/name/nm0788009/'), ('Annette Bening', 'https://m.imdb.com/name/nm0000906/'), ('John Goodman', 'https://m.imdb.com/name/nm0000422/'), ('Greg Kinnear', 'https://m.imdb.com/name/nm0001427/'), ('Ben Kingsley', 'https://m.imdb.com/name/nm0001426/'), ('Judy Greer', 'https://m.imdb.com/name/nm0339460/'), ('Danny Zorn', 'https://m.imdb.com/name/nm0957955/'), ('Harmony Smith', 'https://m.imdb.com/name/nm0808411/'), ('Richard Jenkins', 'https://m.imdb.com/name/nm0420955/'), ('Linda Fiorentino', 'https://m.imdb.com/name/nm0000400/'), ('Caroline Aaron', 'https://m.imdb.com/name/nm0000715/'), ('Nora Dunn', 'https://m.imdb.com/name/nm0004887/'), ('Cricky Long', 'https://m.imdb.com/name/nm0518921/'), ('Camryn Manheim', 'https://m.imdb.com/name/nm0005179/'), ('Ann Cusack', 'https://m.imdb.com/name/nm0193639/'), ('Jane Lynch', 'https://m.imdb.com/name/nm0528331/'), ('Richard Minchenberg', 'https://m.imdb.com/name/nm0591019/'), ('Drinda Lalumia', 'https://m.imdb.com/name/nm0482546/')]","[('Garry Shandling', 'https://m.imdb.com/name/nm0788009/'), ('Michael Leeson', 'https://m.imdb.com/name/nm0498775/'), ('Ed Solomon', 'https://m.imdb.com/name/nm0004412/')]","[('Mike Nichols', 'https://m.imdb.com/name/nm0001566/')]",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1413,The Wild Life,https://www.boxofficemojo.com/release/rl1719633409/,8005586.0,32069860.0,40075446.0,Lionsgate,3342696.0,2493.0,,9/9/2016,10/13/2016,PG,91.0,114.0,https://imdb.com/title/tt4731008,A daring parrot recounts how Robinson Crusoe came to be stranded on a tropical island.,0,5.3,36.0,36.0,54.0,"[('Matthias Schweighöfer', 'https://m.imdb.com/name/nm0777788/'), ('Kaya Yanar', 'https://m.imdb.com/name/nm0945883/'), ('Ilka Bessin', 'https://m.imdb.com/name/nm2558242/'), ('Dieter Hallervorden', 'https://m.imdb.com/name/nm0356448/'), ('Aylin Tezel', 'https://m.imdb.com/name/nm2521682/'), ('Ghadah Al-Akel', 'https://m.imdb.com/name/nm1064588/'), ('Tommy Morgenstern', 'https://m.imdb.com/name/nm6727458/'), ('Melanie Hinze', 'https://m.imdb.com/name/nm8320570/'), ('Bert Franzke', 'https://m.imdb.com/name/nm0291896/'), ('Tobias Lelle', 'https://m.imdb.com/name/nm0500964/'), ('Gerald Schaale', 'https://m.imdb.com/name/nm0769447/'), ('Jesco Wirthgen', 'https://m.imdb.com/name/nm0936228/'), ('Jan Makino', 'https://m.imdb.com/name/nm6736163/'), ('Axel Lutter', 'https://m.imdb.com/name/nm1951668/'), ('Jan-David Rönfeldt', 'https://m.imdb.com/name/nm1505064/'), ('Claudio Maniscalco', 'https://m.imdb.com/name/nm0542461/'), ('Tilo Schmitz', 'https://m.imdb.com/name/nm1534020/'), ('Francois Smesny', 'https://m.imdb.com/name/nm0806833/')]","[('Daniel Defoe', 'https://m.imdb.com/name/nm0214518/'), ('Domonic Paris', 'https://m.imdb.com/name/nm0661549/')]","[('Vincent Kesteloot', 'https://m.imdb.com/name/nm1062463/'), ('Mimi Maynard', 'https://m.imdb.com/name/nm0562775/')]",0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1414,Gone Baby Gone,https://www.boxofficemojo.com/release/rl2153022977/,20292962.0,14319481.0,34612443.0,Miramax,2299000.0,1713.0,19000000.0,10/19/2007,1/1/2008,R,114.0,440.0,https://imdb.com/title/tt0452623,"Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally.",0,7.6,640.0,72.0,267.0,"[('Morgan Freeman', 'https://m.imdb.com/name/nm0000151/'), ('Ed Harris', 'https://m.imdb.com/name/nm0000438/'), ('Casey Affleck', 'https://m.imdb.com/name/nm0000729/'), ('Michelle Monaghan', 'https://m.imdb.com/name/nm1157358/'), ('John Ashton', 'https://m.imdb.com/name/nm0039226/'), ('Amy Ryan', 'https://m.imdb.com/name/nm0752407/'), ('Amy Madigan', 'https://m.imdb.com/name/nm0001496/'), ('Titus Welliver', 'https://m.imdb.com/name/nm0920038/'), ('Michael Kenneth Williams', 'https://m.imdb.com/name/nm0931324/'), ('Edi Gathegi', 'https://m.imdb.com/name/nm1346230/'), ('Mark Margolis', 'https://m.imdb.com/name/nm0546797/'), (""Madeline O'Brien"", 'https://m.imdb.com/name/nm2022453/'), ('George Carroll', 'https://m.imdb.com/name/nm2282835/'), ('Trudi Goodman', 'https://m.imdb.com/name/nm1878162/'), ('Matthew Maher', 'https://m.imdb.com/name/nm0536866/'), ('Jill Quigg', 'https://m.imdb.com/name/nm2796810/'), ('Sean Malone', 'https://m.imdb.com/name/nm2796754/'), ('Brian Scannell', 'https://m.imdb.com/name/nm1964623/')]","[('Ben Affleck', 'https://m.imdb.com/name/nm0000255/'), ('Aaron Stockard', 'https://m.imdb.com/name/nm0830760/'), ('Dennis Lehane', 'https://m.imdb.com/name/nm1212331/')]","[('Ben Affleck', 'https://m.imdb.com/name/nm0000255/')]",0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1415,Firehouse Dog,https://www.boxofficemojo.com/release/rl2522056193/,13932383.0,3452041.0,17384424.0,Twentieth Century Fox,3838916.0,2860.0,,4/4/2007,8/2/2007,PG,111.0,272.0,https://imdb.com/title/tt0476995,"Rexxx, Hollywood's top canine star, gets lost and is adopted into a shabby firehouse. He teams up with a young kid to get the station back on its feet.",0,5.5,46.0,43.0,45.0,"[('Josh Hutcherson', 'https://m.imdb.com/name/nm1242688/'), ('Bruce Greenwood', 'https://m.imdb.com/name/nm0339304/'), ('Bree Turner', 'https://m.imdb.com/name/nm0877430/'), ('Bill Nunn', 'https://m.imdb.com/name/nm0638056/'), ('Scotch Ellis Loring', 'https://m.imdb.com/name/nm0521025/'), ('Mayte Garcia', 'https://m.imdb.com/name/nm0563105/'), ('Teddy Sears', 'https://m.imdb.com/name/nm1146243/'), ('Arwen', 'https://m.imdb.com/name/nm2565939/'), ('Frodo', 'https://m.imdb.com/name/nm2565625/'), ('Rohan', 'https://m.imdb.com/name/nm2565618/'), ('Stryder', 'https://m.imdb.com/name/nm2565626/'), ('Steven Culp', 'https://m.imdb.com/name/nm0191688/'), ('Dash Mihok', 'https://m.imdb.com/name/nm0005231/'), ('Hannah Lochner', 'https://m.imdb.com/name/nm0516665/'), ('Claudette Mink', 'https://m.imdb.com/name/nm0006419/'), ('Shane Daly', 'https://m.imdb.com/name/nm0003799/'), ('Matt Cooke', 'https://m.imdb.com/name/nm0177471/'), ('Katie Finneran', 'https://m.imdb.com/name/nm0278234/')]","[('Claire-Dee Lim', 'https://m.imdb.com/name/nm2011512/'), ('Mike Werb', 'https://m.imdb.com/name/nm0108273/'), ('Michael Colleary', 'https://m.imdb.com/name/nm0171718/')]","[('Todd Holland', 'https://m.imdb.com/name/nm0390844/')]",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1416,The Space Between Us,https://www.boxofficemojo.com/release/rl1216120321/,7885294.0,8195181.0,16080475.0,STX Entertainment,3775596.0,2812.0,30000000.0,2/3/2017,3/2/2017,PG-13,120.0,332.0,https://imdb.com/title/tt3922818,"The first human born on Mars travels to Earth for the first time, experiencing the wonders of the planet through fresh eyes. He embarks on an adventure with a street-smart girl to discover how he came to be.",0,6.4,266.0,33.0,156.0,"[('Gary Oldman', 'https://m.imdb.com/name/nm0000198/'), ('Asa Butterfield', 'https://m.imdb.com/name/nm2633535/'), ('Carla Gugino', 'https://m.imdb.com/name/nm0001303/'), ('Britt Robertson', 'https://m.imdb.com/name/nm1429380/'), ('Janet Montgomery', 'https://m.imdb.com/name/nm2857778/'), ('Trey Tucker', 'https://m.imdb.com/name/nm5904649/'), ('Scott Takeda', 'https://m.imdb.com/name/nm1956106/'), (""Adande 'Swoozie' Thorne"", 'https://m.imdb.com/name/nm2889197/'), ('Sarah Minnich', 'https://m.imdb.com/name/nm2075924/'), ('Ryan Jason Cook', 'https://m.imdb.com/name/nm3479972/'), ('BD Wong', 'https://m.imdb.com/name/nm0000703/'), ('Lauren Chavez-Myers', 'https://m.imdb.com/name/nm0616774/'), ('Morse Bicknell', 'https://m.imdb.com/name/nm2813734/'), ('Beth Bailey', 'https://m.imdb.com/name/nm1544010/'), ('Peter Chelsom', 'https://m.imdb.com/name/nm0155093/'), ('William Sterchi', 'https://m.imdb.com/name/nm0827429/'), ('Anthony Jarvis', 'https://m.imdb.com/name/nm8755757/'), ('Zacciah Hanson', 'https://m.imdb.com/name/nm8755758/')]","[('Allan Loeb', 'https://m.imdb.com/name/nm1615610/'), ('Stewart Schill', 'https://m.imdb.com/name/nm0771609/'), ('Richard Barton Lewis', 'https://m.imdb.com/name/nm0507669/')]","[('Peter Chelsom', 'https://m.imdb.com/name/nm0155093/')]",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
